date,temperature_max,temperature_min,precipitation,city,state
2022-04-25,29.5,23.0,4.5,Fortaleza,CE
2022-04-26,29.2,23.9,6.1,Fortaleza,CE
2022-04-27,29.7,23.3,3.0,Fortaleza,CE
2022-04-28,30.3,23.9,5.2,Fortaleza,CE
2022-04-29,29.7,22.8,2.7,Fortaleza,CE
2022-04-30,30.2,23.2,15.9,Fortaleza,CE
2022-05-01,30.0,25.6,0.1,Fortaleza,CE
2022-05-02,28.4,24.4,15.0,Fortaleza,CE
2022-05-03,29.9,23.5,6.4,Fortaleza,CE
2022-05-04,29.0,23.7,13.9,Fortaleza,CE
2022-05-05,27.3,22.8,24.9,Fortaleza,CE
2022-05-06,28.0,23.1,16.9,Fortaleza,CE
2022-05-07,29.2,23.3,10.1,Fortaleza,CE
2022-05-08,29.0,23.7,9.4,Fortaleza,CE
2022-05-09,29.3,23.5,1.2,Fortaleza,CE
2022-05-10,28.8,24.5,1.3,Fortaleza,CE
2022-05-11,27.2,23.6,24.4,Fortaleza,CE
2022-05-12,29.3,23.0,6.1,Fortaleza,CE
2022-05-13,27.9,23.3,22.7,Fortaleza,CE
2022-05-14,29.3,23.4,7.3,Fortaleza,CE
2022-05-15,28.9,23.7,2.8,Fortaleza,CE
2022-05-16,29.6,23.5,0.2,Fortaleza,CE
2022-05-17,29.8,25.6,1.4,Fortaleza,CE
2022-05-18,29.1,22.7,38.3,Fortaleza,CE
2022-05-19,29.2,24.3,1.8,Fortaleza,CE
2022-05-20,29.2,23.7,0.0,Fortaleza,CE
2022-05-21,29.4,23.2,3.2,Fortaleza,CE
2022-05-22,29.1,22.7,4.1,Fortaleza,CE
2022-05-23,29.8,22.6,12.0,Fortaleza,CE
2022-05-24,29.0,22.8,2.9,Fortaleza,CE
2022-05-25,29.4,22.3,0.6,Fortaleza,CE
2022-05-26,29.5,23.0,1.9,Fortaleza,CE
2022-05-27,30.0,23.2,1.1,Fortaleza,CE
2022-05-28,28.7,22.2,11.6,Fortaleza,CE
2022-05-29,29.0,22.5,0.6,Fortaleza,CE
2022-05-30,28.0,24.0,4.8,Fortaleza,CE
2022-05-31,29.1,23.7,0.4,Fortaleza,CE
2022-06-01,27.7,23.5,9.2,Fortaleza,CE
2022-06-02,24.6,22.4,62.2,Fortaleza,CE
2022-06-03,28.4,22.6,7.8,Fortaleza,CE
2022-06-04,27.6,23.0,10.4,Fortaleza,CE
2022-06-05,28.4,22.3,8.0,Fortaleza,CE
2022-06-06,29.4,22.8,1.2,Fortaleza,CE
2022-06-07,29.1,22.9,2.2,Fortaleza,CE
2022-06-08,28.4,22.6,0.8,Fortaleza,CE
2022-06-09,27.3,23.0,10.9,Fortaleza,CE
2022-06-10,29.2,23.2,0.5,Fortaleza,CE
2022-06-11,28.6,22.8,1.0,Fortaleza,CE
2022-06-12,29.0,22.8,0.3,Fortaleza,CE
2022-06-13,29.5,23.5,0.0,Fortaleza,CE
2022-06-14,29.3,24.0,0.3,Fortaleza,CE
2022-06-15,29.1,23.2,0.0,Fortaleza,CE
2022-06-16,29.6,22.1,0.4,Fortaleza,CE
2022-06-17,29.7,22.1,0.1,Fortaleza,CE
2022-06-18,29.2,22.8,0.6,Fortaleza,CE
2022-06-19,29.8,23.4,1.1,Fortaleza,CE
2022-06-20,29.9,23.5,1.3,Fortaleza,CE
2022-06-21,29.3,22.9,1.0,Fortaleza,CE
2022-06-22,29.2,22.0,0.1,Fortaleza,CE
2022-06-23,28.2,22.6,2.1,Fortaleza,CE
2022-06-24,29.4,23.2,1.6,Fortaleza,CE
2022-06-25,30.1,23.3,0.6,Fortaleza,CE
2022-06-26,29.9,23.9,0.0,Fortaleza,CE
2022-06-27,30.9,23.4,3.6,Fortaleza,CE
2022-06-28,27.7,21.8,10.9,Fortaleza,CE
2022-06-29,28.1,22.9,16.5,Fortaleza,CE
2022-06-30,29.7,22.6,0.0,Fortaleza,CE
2022-07-01,29.3,23.1,2.8,Fortaleza,CE
2022-07-02,27.0,21.9,8.6,Fortaleza,CE
2022-07-03,27.9,22.7,2.7,Fortaleza,CE
2022-07-04,28.2,22.4,0.8,Fortaleza,CE
2022-07-05,27.2,22.6,1.0,Fortaleza,CE
2022-07-06,28.8,22.1,7.4,Fortaleza,CE
2022-07-07,27.6,21.8,12.1,Fortaleza,CE
2022-07-08,28.7,22.3,1.4,Fortaleza,CE
2022-07-09,28.7,23.2,0.2,Fortaleza,CE
2022-07-10,29.1,22.7,0.3,Fortaleza,CE
2022-07-11,29.5,23.6,0.5,Fortaleza,CE
2022-07-12,29.2,24.0,1.0,Fortaleza,CE
2022-07-13,29.0,23.9,2.4,Fortaleza,CE
2022-07-14,29.1,22.9,2.1,Fortaleza,CE
2022-07-15,29.3,23.2,1.7,Fortaleza,CE
2022-07-16,30.4,23.7,0.2,Fortaleza,CE
2022-07-17,29.5,23.9,0.3,Fortaleza,CE
2022-07-18,30.0,23.1,0.1,Fortaleza,CE
2022-07-19,30.4,23.7,0.0,Fortaleza,CE
2022-07-20,30.1,22.4,0.0,Fortaleza,CE
2022-07-21,28.7,22.9,2.9,Fortaleza,CE
2022-07-22,29.3,22.5,1.9,Fortaleza,CE
2022-07-23,30.3,23.1,0.0,Fortaleza,CE
2022-07-24,29.5,23.8,1.5,Fortaleza,CE
2022-07-25,30.8,23.1,0.3,Fortaleza,CE
2022-07-26,30.9,22.3,0.0,Fortaleza,CE
2022-07-27,30.0,23.4,0.3,Fortaleza,CE
2022-07-28,30.6,23.3,0.0,Fortaleza,CE
2022-07-29,31.0,24.3,0.3,Fortaleza,CE
2022-07-30,26.6,23.3,18.1,Fortaleza,CE
2022-07-31,28.4,23.7,1.7,Fortaleza,CE
2022-08-01,29.4,23.8,0.1,Fortaleza,CE
2022-08-02,29.9,23.7,0.1,Fortaleza,CE
2022-08-03,27.6,22.3,23.8,Fortaleza,CE
2022-08-04,28.2,24.0,2.2,Fortaleza,CE
2022-08-05,29.3,22.3,0.1,Fortaleza,CE
2022-08-06,29.2,23.6,0.2,Fortaleza,CE
2022-08-07,29.2,22.9,0.1,Fortaleza,CE
2022-08-08,29.8,23.1,0.4,Fortaleza,CE
2022-08-09,29.0,23.7,0.5,Fortaleza,CE
2022-08-10,29.1,23.5,0.0,Fortaleza,CE
2022-08-11,29.2,23.3,0.0,Fortaleza,CE
2022-08-12,29.5,24.8,0.2,Fortaleza,CE
2022-08-13,30.2,24.6,0.0,Fortaleza,CE
2022-08-14,31.2,23.1,0.0,Fortaleza,CE
2022-08-15,31.0,22.9,0.0,Fortaleza,CE
2022-08-16,31.1,22.8,0.0,Fortaleza,CE
2022-08-17,30.2,23.2,0.1,Fortaleza,CE
2022-08-18,30.3,23.8,0.0,Fortaleza,CE
2022-08-19,31.9,23.9,0.0,Fortaleza,CE
2022-08-20,31.3,24.0,0.4,Fortaleza,CE
2022-08-21,32.6,23.6,0.0,Fortaleza,CE
2022-08-22,30.8,23.9,1.0,Fortaleza,CE
2022-08-23,30.9,24.5,2.6,Fortaleza,CE
2022-08-24,30.6,24.3,1.6,Fortaleza,CE
2022-08-25,31.1,23.8,1.0,Fortaleza,CE
2022-08-26,30.6,22.8,0.0,Fortaleza,CE
2022-08-27,30.8,22.7,0.4,Fortaleza,CE
2022-08-28,30.5,23.9,0.9,Fortaleza,CE
2022-08-29,31.2,24.3,0.0,Fortaleza,CE
2022-08-30,33.3,24.1,0.0,Fortaleza,CE
2022-08-31,33.7,24.8,0.0,Fortaleza,CE
2022-09-01,31.4,24.4,0.0,Fortaleza,CE
2022-09-02,30.2,24.3,0.2,Fortaleza,CE
2022-09-03,29.9,24.2,0.0,Fortaleza,CE
2022-09-04,31.0,24.4,0.5,Fortaleza,CE
2022-09-05,31.3,24.4,0.2,Fortaleza,CE
2022-09-06,31.1,24.9,0.0,Fortaleza,CE
2022-09-07,32.2,24.8,0.0,Fortaleza,CE
2022-09-08,30.7,23.7,0.0,Fortaleza,CE
2022-09-09,30.3,24.3,0.0,Fortaleza,CE
2022-09-10,31.2,24.4,0.0,Fortaleza,CE
2022-09-11,29.2,24.2,0.0,Fortaleza,CE
2022-09-12,30.4,25.0,0.2,Fortaleza,CE
2022-09-13,30.3,24.7,1.0,Fortaleza,CE
2022-09-14,30.3,22.8,1.7,Fortaleza,CE
2022-09-15,29.7,25.3,0.1,Fortaleza,CE
2022-09-16,28.9,24.4,1.4,Fortaleza,CE
2022-09-17,29.6,24.9,0.2,Fortaleza,CE
2022-09-18,29.9,24.3,2.9,Fortaleza,CE
2022-09-19,30.4,23.6,0.6,Fortaleza,CE
2022-09-20,29.9,24.2,0.2,Fortaleza,CE
2022-09-21,28.9,25.5,0.9,Fortaleza,CE
2022-09-22,29.9,25.1,0.1,Fortaleza,CE
2022-09-23,30.7,25.0,0.2,Fortaleza,CE
2022-09-24,29.9,25.0,0.4,Fortaleza,CE
2022-09-25,30.2,25.4,0.2,Fortaleza,CE
2022-09-26,30.1,24.2,1.1,Fortaleza,CE
2022-09-27,30.4,24.9,0.0,Fortaleza,CE
2022-09-28,29.7,24.9,0.1,Fortaleza,CE
2022-09-29,30.0,25.0,0.3,Fortaleza,CE
2022-09-30,30.6,25.4,0.0,Fortaleza,CE
2022-10-01,30.6,25.1,0.1,Fortaleza,CE
2022-10-02,29.9,24.5,1.1,Fortaleza,CE
2022-10-03,30.6,25.1,0.4,Fortaleza,CE
2022-10-04,30.2,25.1,0.1,Fortaleza,CE
2022-10-05,29.9,25.5,0.0,Fortaleza,CE
2022-10-06,30.5,25.5,0.0,Fortaleza,CE
2022-10-07,30.4,24.5,1.1,Fortaleza,CE
2022-10-08,30.7,25.5,0.0,Fortaleza,CE
2022-10-09,30.4,25.4,1.3,Fortaleza,CE
2022-10-10,30.0,24.1,1.9,Fortaleza,CE
2022-10-11,32.1,24.9,0.2,Fortaleza,CE
2022-10-12,32.4,25.0,0.0,Fortaleza,CE
2022-10-13,30.8,25.5,0.5,Fortaleza,CE
2022-10-14,30.7,25.8,0.0,Fortaleza,CE
2022-10-15,30.5,25.7,0.0,Fortaleza,CE
2022-10-16,32.2,25.2,0.0,Fortaleza,CE
2022-10-17,30.7,25.5,0.1,Fortaleza,CE
2022-10-18,30.5,25.2,0.1,Fortaleza,CE
2022-10-19,30.8,24.6,0.9,Fortaleza,CE
2022-10-20,30.5,25.1,0.1,Fortaleza,CE
2022-10-21,29.7,25.7,0.0,Fortaleza,CE
2022-10-22,29.8,25.6,1.9,Fortaleza,CE
2022-10-23,29.8,25.4,0.6,Fortaleza,CE
2022-10-24,30.1,26.0,0.4,Fortaleza,CE
2022-10-25,30.0,25.9,0.5,Fortaleza,CE
2022-10-26,30.8,25.6,0.1,Fortaleza,CE
2022-10-27,30.7,25.4,0.2,Fortaleza,CE
2022-10-28,30.5,25.8,0.1,Fortaleza,CE
2022-10-29,30.9,25.0,0.5,Fortaleza,CE
2022-10-30,30.4,25.5,0.1,Fortaleza,CE
2022-10-31,30.5,25.1,0.0,Fortaleza,CE
2022-11-01,30.7,25.6,0.0,Fortaleza,CE
2022-11-02,30.9,25.5,0.1,Fortaleza,CE
2022-11-03,29.8,25.7,1.5,Fortaleza,CE
2022-11-04,30.0,25.6,1.7,Fortaleza,CE
2022-11-05,29.9,24.0,0.9,Fortaleza,CE
2022-11-06,29.9,25.5,2.8,Fortaleza,CE
2022-11-07,29.2,23.8,3.6,Fortaleza,CE
2022-11-08,30.4,25.4,0.1,Fortaleza,CE
2022-11-09,30.5,24.7,1.0,Fortaleza,CE
2022-11-10,30.5,25.7,0.6,Fortaleza,CE
2022-11-11,30.6,25.4,0.8,Fortaleza,CE
2022-11-12,30.4,25.6,0.4,Fortaleza,CE
2022-11-13,29.8,24.2,1.3,Fortaleza,CE
2022-11-14,29.5,24.8,1.5,Fortaleza,CE
2022-11-15,30.7,25.3,0.3,Fortaleza,CE
2022-11-16,30.5,25.3,0.0,Fortaleza,CE
2022-11-17,31.2,25.7,0.0,Fortaleza,CE
2022-11-18,30.4,25.8,0.4,Fortaleza,CE
2022-11-19,30.2,25.4,0.2,Fortaleza,CE
2022-11-20,30.7,25.4,0.4,Fortaleza,CE
2022-11-21,30.2,25.3,1.8,Fortaleza,CE
2022-11-22,30.6,25.9,0.0,Fortaleza,CE
2022-11-23,30.7,26.0,0.1,Fortaleza,CE
2022-11-24,30.5,25.3,0.2,Fortaleza,CE
2022-11-25,30.6,25.7,0.3,Fortaleza,CE
2022-11-26,30.7,25.5,0.0,Fortaleza,CE
2022-11-27,30.6,25.9,0.4,Fortaleza,CE
2022-11-28,30.2,25.1,1.1,Fortaleza,CE
2022-11-29,30.2,24.6,0.5,Fortaleza,CE
2022-11-30,30.6,25.2,4.6,Fortaleza,CE
2022-12-01,29.6,25.7,2.7,Fortaleza,CE
2022-12-02,29.9,25.3,0.6,Fortaleza,CE
2022-12-03,30.3,25.0,0.4,Fortaleza,CE
2022-12-04,30.5,24.9,0.3,Fortaleza,CE
2022-12-05,30.4,24.5,0.5,Fortaleza,CE
2022-12-06,30.2,24.8,0.7,Fortaleza,CE
2022-12-07,30.9,25.0,0.1,Fortaleza,CE
2022-12-08,30.6,25.9,0.2,Fortaleza,CE
2022-12-09,30.1,25.7,0.4,Fortaleza,CE
2022-12-10,30.5,25.8,0.7,Fortaleza,CE
2022-12-11,30.5,26.1,0.5,Fortaleza,CE
2022-12-12,30.2,25.5,0.9,Fortaleza,CE
2022-12-13,30.6,24.6,0.1,Fortaleza,CE
2022-12-14,30.6,25.9,0.7,Fortaleza,CE
2022-12-15,30.6,25.7,0.3,Fortaleza,CE
2022-12-16,31.0,25.6,0.0,Fortaleza,CE
2022-12-17,30.6,25.6,0.0,Fortaleza,CE
2022-12-18,30.8,25.7,0.0,Fortaleza,CE
2022-12-19,30.9,25.7,0.0,Fortaleza,CE
2022-12-20,30.7,25.5,0.0,Fortaleza,CE
2022-12-21,30.9,25.8,2.6,Fortaleza,CE
2022-12-22,30.1,25.3,3.0,Fortaleza,CE
2022-12-23,29.9,25.1,1.6,Fortaleza,CE
2022-12-24,29.4,23.8,3.7,Fortaleza,CE
2022-12-25,29.8,25.6,1.1,Fortaleza,CE
2022-12-26,30.6,25.3,0.3,Fortaleza,CE
2022-12-27,30.6,25.6,0.2,Fortaleza,CE
2022-12-28,30.9,24.8,8.0,Fortaleza,CE
2022-12-29,30.0,22.9,4.8,Fortaleza,CE
2022-12-30,30.4,24.1,1.6,Fortaleza,CE
2022-12-31,30.1,25.5,0.9,Fortaleza,CE
2023-01-01,30.2,25.6,0.8,Fortaleza,CE
2023-01-02,30.0,24.3,4.1,Fortaleza,CE
2023-01-03,29.4,23.4,3.0,Fortaleza,CE
2023-01-04,29.7,24.8,0.6,Fortaleza,CE
2023-01-05,29.7,25.2,0.4,Fortaleza,CE
2023-01-06,30.1,25.0,0.0,Fortaleza,CE
2023-01-07,30.4,25.9,0.0,Fortaleza,CE
2023-01-08,30.5,25.5,0.5,Fortaleza,CE
2023-01-09,30.0,23.5,1.1,Fortaleza,CE
2023-01-10,29.2,25.4,3.2,Fortaleza,CE
2023-01-11,29.7,25.0,1.9,Fortaleza,CE
2023-01-12,30.3,24.9,1.2,Fortaleza,CE
2023-01-13,30.7,26.1,0.3,Fortaleza,CE
2023-01-14,28.9,23.3,5.3,Fortaleza,CE
2023-01-15,29.3,25.2,1.1,Fortaleza,CE
2023-01-16,28.3,22.8,6.7,Fortaleza,CE
2023-01-17,29.2,23.8,1.7,Fortaleza,CE
2023-01-18,28.0,24.5,6.3,Fortaleza,CE
2023-01-19,27.3,22.5,5.6,Fortaleza,CE
2023-01-20,27.8,22.6,3.8,Fortaleza,CE
2023-01-21,29.0,23.8,2.7,Fortaleza,CE
2023-01-22,29.0,23.8,2.1,Fortaleza,CE
2023-01-23,29.6,25.3,3.5,Fortaleza,CE
2023-01-24,27.7,23.6,7.8,Fortaleza,CE
2023-01-25,26.4,23.1,22.9,Fortaleza,CE
2023-01-26,29.2,23.0,1.6,Fortaleza,CE
2023-01-27,29.4,24.9,0.4,Fortaleza,CE
2023-01-28,30.1,25.1,1.0,Fortaleza,CE
2023-01-29,29.9,25.3,0.9,Fortaleza,CE
2023-01-30,29.3,23.9,3.0,Fortaleza,CE
2023-01-31,29.3,24.1,4.4,Fortaleza,CE
2023-02-01,28.7,22.9,18.7,Fortaleza,CE
2023-02-02,29.8,24.4,2.7,Fortaleza,CE
2023-02-03,29.4,24.8,2.2,Fortaleza,CE
2023-02-04,29.8,24.0,3.3,Fortaleza,CE
2023-02-05,29.8,24.0,2.7,Fortaleza,CE
2023-02-06,28.6,23.7,3.0,Fortaleza,CE
2023-02-07,28.8,23.6,6.8,Fortaleza,CE
2023-02-08,29.6,24.6,0.4,Fortaleza,CE
2023-02-09,29.4,23.6,17.6,Fortaleza,CE
2023-02-10,29.2,23.9,15.7,Fortaleza,CE
2023-02-11,29.4,26.0,1.2,Fortaleza,CE
2023-02-12,30.2,25.6,0.1,Fortaleza,CE
2023-02-13,28.6,24.4,16.5,Fortaleza,CE
2023-02-14,28.9,24.1,9.8,Fortaleza,CE
2023-02-15,26.3,23.7,12.6,Fortaleza,CE
2023-02-16,27.4,23.7,11.0,Fortaleza,CE
2023-02-17,28.6,24.2,6.2,Fortaleza,CE
2023-02-18,29.5,23.5,6.8,Fortaleza,CE
2023-02-19,29.1,25.2,2.0,Fortaleza,CE
2023-02-20,29.5,24.5,8.3,Fortaleza,CE
2023-02-21,29.9,24.6,1.9,Fortaleza,CE
2023-02-22,28.5,23.9,25.1,Fortaleza,CE
2023-02-23,28.2,22.4,47.7,Fortaleza,CE
2023-02-24,27.1,22.0,12.5,Fortaleza,CE
2023-02-25,29.5,24.0,0.8,Fortaleza,CE
2023-02-26,28.7,24.2,1.6,Fortaleza,CE
2023-02-27,29.1,23.5,10.7,Fortaleza,CE
2023-02-28,29.8,25.7,0.4,Fortaleza,CE
2023-03-01,29.2,25.1,3.5,Fortaleza,CE
2023-03-02,29.5,24.8,6.0,Fortaleza,CE
2023-03-03,26.6,22.7,32.3,Fortaleza,CE
2023-03-04,29.4,23.5,11.0,Fortaleza,CE
2023-03-05,30.0,25.5,4.4,Fortaleza,CE
2023-03-06,29.2,24.5,3.2,Fortaleza,CE
2023-03-07,29.9,24.7,0.1,Fortaleza,CE
2023-03-08,30.0,23.6,4.2,Fortaleza,CE
2023-03-09,29.1,23.2,12.8,Fortaleza,CE
2023-03-10,29.8,25.4,0.0,Fortaleza,CE
2023-03-11,30.0,26.1,0.9,Fortaleza,CE
2023-03-12,29.2,24.9,1.6,Fortaleza,CE
2023-03-13,28.1,23.8,7.5,Fortaleza,CE
2023-03-14,26.9,22.6,13.3,Fortaleza,CE
2023-03-15,29.3,23.5,7.9,Fortaleza,CE
2023-03-16,28.2,22.6,20.5,Fortaleza,CE
2023-03-17,27.1,22.2,19.8,Fortaleza,CE
2023-03-18,29.3,23.0,6.6,Fortaleza,CE
2023-03-19,27.9,23.2,6.8,Fortaleza,CE
2023-03-20,27.3,23.3,14.1,Fortaleza,CE
2023-03-21,28.6,22.7,3.9,Fortaleza,CE
2023-03-22,30.7,21.7,15.7,Fortaleza,CE
2023-03-23,29.8,22.7,2.5,Fortaleza,CE
2023-03-24,29.5,24.8,0.8,Fortaleza,CE
2023-03-25,28.6,24.0,2.2,Fortaleza,CE
2023-03-26,27.4,24.3,13.1,Fortaleza,CE
2023-03-27,27.8,22.8,26.5,Fortaleza,CE
2023-03-28,27.9,22.1,15.0,Fortaleza,CE
2023-03-29,28.2,23.7,4.5,Fortaleza,CE
2023-03-30,28.6,23.3,2.2,Fortaleza,CE
2023-03-31,28.9,23.2,12.4,Fortaleza,CE
2023-04-01,29.4,23.3,0.5,Fortaleza,CE
2023-04-02,28.5,23.4,10.3,Fortaleza,CE
2023-04-03,29.1,23.3,6.0,Fortaleza,CE
2023-04-04,28.8,22.6,2.7,Fortaleza,CE
2023-04-05,28.0,23.3,3.6,Fortaleza,CE
2023-04-06,27.1,23.2,37.0,Fortaleza,CE
2023-04-07,28.8,23.9,3.4,Fortaleza,CE
2023-04-08,28.6,23.3,11.4,Fortaleza,CE
2023-04-09,29.1,23.3,9.1,Fortaleza,CE
2023-04-10,28.9,23.4,14.6,Fortaleza,CE
2023-04-11,26.9,22.9,3.1,Fortaleza,CE
2023-04-12,30.3,23.9,0.5,Fortaleza,CE
2023-04-13,29.3,25.1,7.0,Fortaleza,CE
2023-04-14,28.9,23.0,11.4,Fortaleza,CE
2023-04-15,30.0,23.6,11.8,Fortaleza,CE
2023-04-16,29.6,24.3,8.7,Fortaleza,CE
2023-04-17,29.4,23.5,3.1,Fortaleza,CE
2023-04-18,28.5,24.3,4.0,Fortaleza,CE
2023-04-19,29.1,23.3,6.3,Fortaleza,CE
2023-04-20,29.5,23.3,2.1,Fortaleza,CE
2023-04-21,29.6,24.4,1.3,Fortaleza,CE
2023-04-22,29.8,25.0,0.0,Fortaleza,CE
2023-04-23,29.9,23.4,0.0,Fortaleza,CE
2023-04-24,30.8,24.4,0.0,Fortaleza,CE
2023-04-25,30.7,23.7,0.8,Fortaleza,CE
2023-04-26,28.3,23.8,17.8,Fortaleza,CE
2023-04-27,25.1,23.4,25.3,Fortaleza,CE
2023-04-28,29.5,22.6,8.6,Fortaleza,CE
2023-04-29,28.8,23.8,1.4,Fortaleza,CE
2023-04-30,29.4,24.1,1.8,Fortaleza,CE
2023-05-01,28.5,22.9,6.4,Fortaleza,CE
2023-05-02,29.8,24.0,0.2,Fortaleza,CE
2023-05-03,29.5,24.2,0.8,Fortaleza,CE
2023-05-04,30.0,24.7,1.1,Fortaleza,CE
2023-05-05,29.8,24.6,2.0,Fortaleza,CE
2023-05-06,29.9,24.4,0.7,Fortaleza,CE
2023-05-07,31.4,24.3,0.5,Fortaleza,CE
2023-05-08,31.0,24.5,0.7,Fortaleza,CE
2023-05-09,30.3,24.7,1.5,Fortaleza,CE
2023-05-10,29.9,24.2,0.8,Fortaleza,CE
2023-05-11,30.1,24.8,0.4,Fortaleza,CE
2023-05-12,28.6,24.5,0.9,Fortaleza,CE
2023-05-13,30.0,25.3,0.2,Fortaleza,CE
2023-05-14,30.4,24.9,0.8,Fortaleza,CE
2023-05-15,30.1,25.0,2.5,Fortaleza,CE
2023-05-16,29.7,25.6,5.0,Fortaleza,CE
2023-05-17,29.9,25.8,1.0,Fortaleza,CE
2023-05-18,30.3,24.0,15.2,Fortaleza,CE
2023-05-19,29.7,24.0,4.2,Fortaleza,CE
2023-05-20,30.0,24.1,3.1,Fortaleza,CE
2023-05-21,31.3,22.8,4.2,Fortaleza,CE
2023-05-22,30.6,23.0,7.2,Fortaleza,CE
2023-05-23,30.2,23.9,3.2,Fortaleza,CE
2023-05-24,29.8,24.9,3.1,Fortaleza,CE
2023-05-25,29.7,23.4,0.6,Fortaleza,CE
2023-05-26,29.0,24.7,2.5,Fortaleza,CE
2023-05-27,29.8,25.1,0.2,Fortaleza,CE
2023-05-28,29.7,25.1,2.0,Fortaleza,CE
2023-05-29,30.6,24.4,0.9,Fortaleza,CE
2023-05-30,29.7,24.3,1.1,Fortaleza,CE
2023-05-31,30.6,23.0,2.1,Fortaleza,CE
2023-06-01,30.2,23.0,2.0,Fortaleza,CE
2023-06-02,29.6,23.8,1.7,Fortaleza,CE
2023-06-03,30.4,25.2,1.1,Fortaleza,CE
2023-06-04,31.1,24.7,0.8,Fortaleza,CE
2023-06-05,31.1,22.8,7.0,Fortaleza,CE
2023-06-06,30.2,24.7,0.8,Fortaleza,CE
2023-06-07,29.7,23.3,5.1,Fortaleza,CE
2023-06-08,29.8,23.7,1.0,Fortaleza,CE
2023-06-09,29.4,23.5,2.9,Fortaleza,CE
2023-06-10,28.7,23.1,3.7,Fortaleza,CE
2023-06-11,29.6,25.1,0.8,Fortaleza,CE
2023-06-12,28.8,23.9,1.5,Fortaleza,CE
2023-06-13,29.7,24.2,1.1,Fortaleza,CE
2023-06-14,29.5,23.4,0.0,Fortaleza,CE
2023-06-15,28.2,22.9,4.5,Fortaleza,CE
2023-06-16,29.3,22.5,5.6,Fortaleza,CE
2023-06-17,29.6,23.9,1.4,Fortaleza,CE
2023-06-18,29.6,23.4,0.1,Fortaleza,CE
2023-06-19,30.4,22.6,1.1,Fortaleza,CE
2023-06-20,29.5,24.7,0.9,Fortaleza,CE
2023-06-21,30.4,22.7,0.4,Fortaleza,CE
2023-06-22,30.7,23.5,0.0,Fortaleza,CE
2023-06-23,29.9,23.8,0.1,Fortaleza,CE
2023-06-24,29.0,23.9,0.3,Fortaleza,CE
2023-06-25,29.9,23.8,0.0,Fortaleza,CE
2023-06-26,29.3,24.0,0.0,Fortaleza,CE
2023-06-27,30.7,23.4,0.9,Fortaleza,CE
2023-06-28,31.2,22.9,1.3,Fortaleza,CE
2023-06-29,30.2,24.1,1.9,Fortaleza,CE
2023-06-30,31.0,23.5,1.2,Fortaleza,CE
2023-07-01,31.6,23.7,0.0,Fortaleza,CE
2023-07-02,31.2,24.4,0.2,Fortaleza,CE
2023-07-03,30.8,24.1,1.7,Fortaleza,CE
2023-07-04,33.1,24.4,1.8,Fortaleza,CE
2023-07-05,32.1,23.6,0.0,Fortaleza,CE
2023-07-06,31.6,23.8,2.0,Fortaleza,CE
2023-07-07,29.5,22.5,8.5,Fortaleza,CE
2023-07-08,28.5,23.0,0.7,Fortaleza,CE
2023-07-09,28.8,23.6,1.8,Fortaleza,CE
2023-07-10,28.8,23.0,2.1,Fortaleza,CE
2023-07-11,29.9,23.3,0.0,Fortaleza,CE
2023-07-12,31.2,24.2,0.0,Fortaleza,CE
2023-07-13,30.7,24.3,1.0,Fortaleza,CE
2023-07-14,29.7,24.3,1.2,Fortaleza,CE
2023-07-15,30.1,25.0,0.3,Fortaleza,CE
2023-07-16,30.4,23.9,1.6,Fortaleza,CE
2023-07-17,30.1,23.7,0.0,Fortaleza,CE
2023-07-18,31.8,23.3,0.3,Fortaleza,CE
2023-07-19,32.2,24.7,1.4,Fortaleza,CE
2023-07-20,31.2,23.4,0.0,Fortaleza,CE
2023-07-21,31.8,23.6,0.0,Fortaleza,CE
2023-07-22,31.3,23.6,0.1,Fortaleza,CE
2023-07-23,31.9,24.4,0.1,Fortaleza,CE
2023-07-24,32.4,24.6,0.0,Fortaleza,CE
2023-07-25,32.8,24.4,0.0,Fortaleza,CE
2023-07-26,31.3,24.4,0.2,Fortaleza,CE
2023-07-27,30.4,24.8,1.0,Fortaleza,CE
2023-07-28,31.2,24.6,0.1,Fortaleza,CE
2023-07-29,31.8,24.8,0.1,Fortaleza,CE
2023-07-30,31.8,25.4,0.3,Fortaleza,CE
2023-07-31,32.4,25.0,0.0,Fortaleza,CE
2023-08-01,31.9,24.9,0.4,Fortaleza,CE
2023-08-02,31.2,25.4,0.0,Fortaleza,CE
2023-08-03,30.8,24.9,0.8,Fortaleza,CE
2023-08-04,31.6,24.8,0.1,Fortaleza,CE
2023-08-05,31.2,24.7,0.4,Fortaleza,CE
2023-08-06,31.4,25.0,0.0,Fortaleza,CE
2023-08-07,31.0,24.8,0.0,Fortaleza,CE
2023-08-08,31.1,24.7,0.0,Fortaleza,CE
2023-08-09,29.7,24.4,1.4,Fortaleza,CE
2023-08-10,32.0,23.9,1.1,Fortaleza,CE
2023-08-11,31.4,24.1,0.0,Fortaleza,CE
2023-08-12,30.7,24.2,0.0,Fortaleza,CE
2023-08-13,31.9,24.2,0.6,Fortaleza,CE
2023-08-14,33.5,24.0,1.3,Fortaleza,CE
2023-08-15,31.8,24.1,0.0,Fortaleza,CE
2023-08-16,31.6,24.2,0.0,Fortaleza,CE
2023-08-17,31.0,23.8,0.1,Fortaleza,CE
2023-08-18,30.4,24.1,0.3,Fortaleza,CE
